species,label_idx,filepath,fold
Passer domesticus,6,Passer domesticus/3621.jpg,-1
Passer domesticus,6,Passer domesticus/3622.jpg,-1
Passer domesticus,6,Passer domesticus/3623.jpg,-1
Passer domesticus,6,Passer domesticus/3624.jpg,-1
Passer domesticus,6,Passer domesticus/3625.jpg,-1
Passer domesticus,6,Passer domesticus/3626.jpg,-1
Passer domesticus,6,Passer domesticus/3627.jpg,-1
Passer domesticus,6,Passer domesticus/3628.jpg,-1
Passer domesticus,6,Passer domesticus/3629.jpg,-1
Passer domesticus,6,Passer domesticus/3630.jpg,-1
Passer domesticus,6,Passer domesticus/3631.jpg,-1
Passer domesticus,6,Passer domesticus/3632.jpg,-1
Passer domesticus,6,Passer domesticus/3633.jpg,-1
Passer domesticus,6,Passer domesticus/3634.jpg,-1
Passer domesticus,6,Passer domesticus/3635.jpg,-1
Passer domesticus,6,Passer domesticus/3636.jpg,-1
Passer domesticus,6,Passer domesticus/3637.jpg,-1
Passer domesticus,6,Passer domesticus/3638.jpg,-1
Passer domesticus,6,Passer domesticus/3639.jpg,-1
Passer domesticus,6,Passer domesticus/3640.jpg,-1
Passer domesticus,6,Passer domesticus/3641.jpg,-1
Passer domesticus,6,Passer domesticus/3642.jpg,-1
Passer domesticus,6,Passer domesticus/3643.jpg,-1
Passer domesticus,6,Passer domesticus/3644.jpg,-1
Passer domesticus,6,Passer domesticus/3645.jpg,-1
Passer domesticus,6,Passer domesticus/3646.jpg,-1
Passer domesticus,6,Passer domesticus/3647.jpg,-1
Passer domesticus,6,Passer domesticus/3648.jpg,-1
Passer domesticus,6,Passer domesticus/3649.jpg,-1
Passer domesticus,6,Passer domesticus/3650.jpg,-1
Passer domesticus,6,Passer domesticus/3651.jpg,-1
Passer domesticus,6,Passer domesticus/3652.jpg,-1
Passer domesticus,6,Passer domesticus/3653.jpg,-1
Passer domesticus,6,Passer domesticus/3654.jpg,-1
Passer domesticus,6,Passer domesticus/3655.jpg,-1
Passer domesticus,6,Passer domesticus/3656.jpg,-1
Passer domesticus,6,Passer domesticus/3657.jpg,-1
Passer domesticus,6,Passer domesticus/3658.jpg,-1
Passer domesticus,6,Passer domesticus/3659.jpg,-1
Passer domesticus,6,Passer domesticus/3660.jpg,-1
Passer domesticus,6,Passer domesticus/3661.jpg,-1
Passer domesticus,6,Passer domesticus/3662.jpg,-1
Passer domesticus,6,Passer domesticus/3663.jpg,-1
Passer domesticus,6,Passer domesticus/3664.jpg,-1
Passer domesticus,6,Passer domesticus/3665.jpg,-1
Passer domesticus,6,Passer domesticus/3666.jpg,-1
Passer domesticus,6,Passer domesticus/3667.jpg,-1
Passer domesticus,6,Passer domesticus/3668.jpg,-1
Passer domesticus,6,Passer domesticus/3669.jpg,-1
Passer domesticus,6,Passer domesticus/3670.jpg,-1
Passer domesticus,6,Passer domesticus/3671.jpg,-1
Passer domesticus,6,Passer domesticus/3672.jpg,-1
Passer domesticus,6,Passer domesticus/3673.jpg,-1
Passer domesticus,6,Passer domesticus/3674.jpg,-1
Passer domesticus,6,Passer domesticus/3675.jpg,-1
Passer domesticus,6,Passer domesticus/3676.jpg,-1
Passer domesticus,6,Passer domesticus/3677.jpg,-1
Passer domesticus,6,Passer domesticus/3678.jpg,-1
Passer domesticus,6,Passer domesticus/3679.jpg,-1
Passer domesticus,6,Passer domesticus/3680.jpg,-1
Passer domesticus,6,Passer domesticus/3681.jpg,-1
Passer domesticus,6,Passer domesticus/3682.jpg,-1
Passer domesticus,6,Passer domesticus/3683.jpg,-1
Passer domesticus,6,Passer domesticus/3684.jpg,-1
Passer domesticus,6,Passer domesticus/3685.jpg,-1
Passer domesticus,6,Passer domesticus/3686.jpg,-1
Passer domesticus,6,Passer domesticus/3687.jpg,-1
Passer domesticus,6,Passer domesticus/3688.jpg,-1
Passer domesticus,6,Passer domesticus/3689.jpg,-1
Passer domesticus,6,Passer domesticus/3690.jpg,-1
Passer domesticus,6,Passer domesticus/3691.jpg,-1
Passer domesticus,6,Passer domesticus/3692.jpg,-1
Passer domesticus,6,Passer domesticus/3693.jpg,-1
Passer domesticus,6,Passer domesticus/3694.jpg,-1
Passer domesticus,6,Passer domesticus/3695.jpg,-1
Passer domesticus,6,Passer domesticus/3696.jpg,-1
Passer domesticus,6,Passer domesticus/3697.jpg,-1
Passer domesticus,6,Passer domesticus/3698.jpg,-1
Passer domesticus,6,Passer domesticus/3699.jpg,-1
Passer domesticus,6,Passer domesticus/3700.jpg,-1
Passer domesticus,6,Passer domesticus/3701.jpg,-1
Passer domesticus,6,Passer domesticus/3702.jpg,-1
Passer domesticus,6,Passer domesticus/3703.jpg,-1
Passer domesticus,6,Passer domesticus/3704.jpg,-1
Passer domesticus,6,Passer domesticus/3705.jpg,-1
Passer domesticus,6,Passer domesticus/3706.jpg,-1
Passer domesticus,6,Passer domesticus/3707.jpg,-1
Passer domesticus,6,Passer domesticus/3708.jpg,-1
Passer domesticus,6,Passer domesticus/3709.jpg,-1
Passer domesticus,6,Passer domesticus/3710.jpg,-1
Passer domesticus,6,Passer domesticus/3711.jpg,-1
Passer domesticus,6,Passer domesticus/3712.jpg,-1
Passer domesticus,6,Passer domesticus/3713.jpg,-1
Passer domesticus,6,Passer domesticus/3714.jpg,-1
Passer domesticus,6,Passer domesticus/3715.jpg,-1
Passer domesticus,6,Passer domesticus/3716.jpg,-1
Passer domesticus,6,Passer domesticus/3717.jpg,-1
Passer domesticus,6,Passer domesticus/3718.jpg,-1
Passer domesticus,6,Passer domesticus/3719.jpg,-1
Passer domesticus,6,Passer domesticus/3720.jpg,-1
Passer domesticus,6,Passer domesticus/3721.jpg,-1
Passer domesticus,6,Passer domesticus/3722.jpg,-1
Passer domesticus,6,Passer domesticus/3723.jpg,-1
Passer domesticus,6,Passer domesticus/3724.jpg,-1
Passer domesticus,6,Passer domesticus/3725.jpg,-1
Passer domesticus,6,Passer domesticus/3726.jpg,-1
Passer domesticus,6,Passer domesticus/3727.jpg,-1
Passer domesticus,6,Passer domesticus/3728.jpg,-1
Passer domesticus,6,Passer domesticus/3729.jpg,-1
Passer domesticus,6,Passer domesticus/3730.jpg,-1
Passer domesticus,6,Passer domesticus/3731.jpg,-1
Passer domesticus,6,Passer domesticus/3732.jpg,-1
Passer domesticus,6,Passer domesticus/3733.jpg,-1
Passer domesticus,6,Passer domesticus/3734.jpg,-1
Passer domesticus,6,Passer domesticus/3735.jpg,-1
Passer domesticus,6,Passer domesticus/3736.jpg,-1
Passer domesticus,6,Passer domesticus/3737.jpg,-1
Passer domesticus,6,Passer domesticus/3738.jpg,-1
Passer domesticus,6,Passer domesticus/3739.jpg,-1
Passer domesticus,6,Passer domesticus/3740.jpg,-1
Passer domesticus,6,Passer domesticus/3741.jpg,-1
Passer domesticus,6,Passer domesticus/3742.jpg,-1
Passer domesticus,6,Passer domesticus/3743.jpg,-1
Passer domesticus,6,Passer domesticus/3744.jpg,-1
Passer domesticus,6,Passer domesticus/3745.jpg,-1
Passer domesticus,6,Passer domesticus/3746.jpg,-1
Passer domesticus,6,Passer domesticus/3747.jpg,-1
Passer domesticus,6,Passer domesticus/3748.jpg,-1
Passer domesticus,6,Passer domesticus/3749.jpg,-1
Passer domesticus,6,Passer domesticus/3750.jpg,-1
Passer domesticus,6,Passer domesticus/3751.jpg,-1
Passer domesticus,6,Passer domesticus/3752.jpg,-1
Passer domesticus,6,Passer domesticus/3753.jpg,-1
Passer domesticus,6,Passer domesticus/3754.jpg,-1
Passer domesticus,6,Passer domesticus/3755.jpg,-1
Passer domesticus,6,Passer domesticus/3756.jpg,-1
Passer domesticus,6,Passer domesticus/3757.jpg,-1
Passer domesticus,6,Passer domesticus/3758.jpg,-1
Passer domesticus,6,Passer domesticus/3759.jpg,-1
Passer domesticus,6,Passer domesticus/3760.jpg,-1
Passer domesticus,6,Passer domesticus/3761.jpg,-1
Passer domesticus,6,Passer domesticus/3762.jpg,-1
Passer domesticus,6,Passer domesticus/3763.jpg,-1
Passer domesticus,6,Passer domesticus/3764.jpg,-1
Passer domesticus,6,Passer domesticus/3765.jpg,-1
Passer domesticus,6,Passer domesticus/3766.jpg,-1
Passer domesticus,6,Passer domesticus/3767.jpg,-1
Passer domesticus,6,Passer domesticus/3768.jpg,-1
Passer domesticus,6,Passer domesticus/3769.jpg,-1
Passer domesticus,6,Passer domesticus/3770.jpg,-1
Passer domesticus,6,Passer domesticus/3771.jpg,-1
Passer domesticus,6,Passer domesticus/3772.jpg,-1
Passer domesticus,6,Passer domesticus/3773.jpg,-1
Passer domesticus,6,Passer domesticus/3774.jpg,-1
Passer domesticus,6,Passer domesticus/3775.jpg,-1
Passer domesticus,6,Passer domesticus/3776.jpg,-1
Passer domesticus,6,Passer domesticus/3777.jpg,-1
Passer domesticus,6,Passer domesticus/3778.jpg,-1
Passer domesticus,6,Passer domesticus/3779.jpg,-1
Passer domesticus,6,Passer domesticus/3780.jpg,-1
Passer domesticus,6,Passer domesticus/3781.jpg,-1
Passer domesticus,6,Passer domesticus/3782.jpg,-1
Passer domesticus,6,Passer domesticus/3783.jpg,-1
Passer domesticus,6,Passer domesticus/3784.jpg,-1
Passer domesticus,6,Passer domesticus/3785.jpg,-1
Passer domesticus,6,Passer domesticus/3786.jpg,-1
Passer domesticus,6,Passer domesticus/3787.jpg,-1
Passer domesticus,6,Passer domesticus/3788.jpg,-1
Passer domesticus,6,Passer domesticus/3789.jpg,-1
Passer domesticus,6,Passer domesticus/3790.jpg,-1
Passer domesticus,6,Passer domesticus/3791.jpg,-1
Passer domesticus,6,Passer domesticus/3792.jpg,-1
Passer domesticus,6,Passer domesticus/3793.jpg,-1
Passer domesticus,6,Passer domesticus/3794.jpg,-1
Passer domesticus,6,Passer domesticus/3795.jpg,-1
Passer domesticus,6,Passer domesticus/3796.jpg,-1
Passer domesticus,6,Passer domesticus/3797.jpg,-1
Passer domesticus,6,Passer domesticus/3798.jpg,-1
Passer domesticus,6,Passer domesticus/3799.jpg,-1
Passer domesticus,6,Passer domesticus/3800.jpg,-1
Passer domesticus,6,Passer domesticus/3801.jpg,-1
Passer domesticus,6,Passer domesticus/3802.jpg,-1
Passer domesticus,6,Passer domesticus/3803.jpg,-1
Passer domesticus,6,Passer domesticus/3804.jpg,-1
Passer domesticus,6,Passer domesticus/3805.jpg,-1
Passer domesticus,6,Passer domesticus/3806.jpg,-1
Passer domesticus,6,Passer domesticus/3807.jpg,-1
Passer domesticus,6,Passer domesticus/3808.jpg,-1
Passer domesticus,6,Passer domesticus/3809.jpg,-1
Passer domesticus,6,Passer domesticus/3810.jpg,-1
Passer domesticus,6,Passer domesticus/3811.jpg,-1
Passer domesticus,6,Passer domesticus/3812.jpg,-1
Passer domesticus,6,Passer domesticus/3813.jpg,-1
Passer domesticus,6,Passer domesticus/3814.jpg,-1
Passer domesticus,6,Passer domesticus/3815.jpg,-1
Passer domesticus,6,Passer domesticus/3816.jpg,-1
Passer domesticus,6,Passer domesticus/3817.jpg,-1
Passer domesticus,6,Passer domesticus/3818.jpg,-1
Passer domesticus,6,Passer domesticus/3819.jpg,-1
Passer domesticus,6,Passer domesticus/3820.jpg,-1
Passer domesticus,6,Passer domesticus/3821.jpg,-1
Passer domesticus,6,Passer domesticus/3822.jpg,-1
Passer domesticus,6,Passer domesticus/3823.jpg,-1
Passer domesticus,6,Passer domesticus/3824.jpg,-1
Passer domesticus,6,Passer domesticus/3825.jpg,-1
Passer domesticus,6,Passer domesticus/3826.jpg,-1
Passer domesticus,6,Passer domesticus/3827.jpg,-1
Passer domesticus,6,Passer domesticus/3828.jpg,-1
Passer domesticus,6,Passer domesticus/3829.jpg,-1
Passer domesticus,6,Passer domesticus/3830.jpg,-1
Passer domesticus,6,Passer domesticus/3831.jpg,-1
Passer domesticus,6,Passer domesticus/3832.jpg,-1
Passer domesticus,6,Passer domesticus/3833.jpg,-1
Passer domesticus,6,Passer domesticus/3834.jpg,-1
Passer domesticus,6,Passer domesticus/3835.jpg,-1
Passer domesticus,6,Passer domesticus/3836.jpg,-1
Passer domesticus,6,Passer domesticus/3837.jpg,-1
Passer domesticus,6,Passer domesticus/3838.jpg,-1
Passer domesticus,6,Passer domesticus/3839.jpg,-1
Passer domesticus,6,Passer domesticus/3840.jpg,-1
Passer domesticus,6,Passer domesticus/3841.jpg,-1
Passer domesticus,6,Passer domesticus/3842.jpg,-1
Passer domesticus,6,Passer domesticus/3843.jpg,-1
Passer domesticus,6,Passer domesticus/3844.jpg,-1
Passer domesticus,6,Passer domesticus/3845.jpg,-1
Passer domesticus,6,Passer domesticus/3846.jpg,-1
Passer domesticus,6,Passer domesticus/3847.jpg,-1
Passer domesticus,6,Passer domesticus/3848.jpg,-1
Passer domesticus,6,Passer domesticus/3849.jpg,-1
Passer domesticus,6,Passer domesticus/3850.jpg,-1
Passer domesticus,6,Passer domesticus/3851.jpg,-1
Passer domesticus,6,Passer domesticus/3852.jpg,-1
Passer domesticus,6,Passer domesticus/3853.jpg,-1
Passer domesticus,6,Passer domesticus/3854.jpg,-1
Passer domesticus,6,Passer domesticus/3855.jpg,-1
Passer domesticus,6,Passer domesticus/3856.jpg,-1
Passer domesticus,6,Passer domesticus/3857.jpg,-1
Passer domesticus,6,Passer domesticus/3858.jpg,-1
Passer domesticus,6,Passer domesticus/3859.jpg,-1
Passer domesticus,6,Passer domesticus/3860.jpg,-1
Passer domesticus,6,Passer domesticus/3861.jpg,-1
Passer domesticus,6,Passer domesticus/3862.jpg,-1
Passer domesticus,6,Passer domesticus/3863.jpg,-1
Passer domesticus,6,Passer domesticus/3864.jpg,-1
Passer domesticus,6,Passer domesticus/3865.jpg,-1
Passer domesticus,6,Passer domesticus/3866.jpg,-1
Passer domesticus,6,Passer domesticus/3867.jpg,-1
Passer domesticus,6,Passer domesticus/3868.jpg,-1
Passer domesticus,6,Passer domesticus/3869.jpg,-1
Passer domesticus,6,Passer domesticus/3870.jpg,-1
Passer domesticus,6,Passer domesticus/3871.jpg,-1
Passer domesticus,6,Passer domesticus/3872.jpg,-1
Passer domesticus,6,Passer domesticus/3873.jpg,-1
Passer domesticus,6,Passer domesticus/3874.jpg,-1
Passer domesticus,6,Passer domesticus/3875.jpg,-1
Passer domesticus,6,Passer domesticus/3876.jpg,-1
Passer domesticus,6,Passer domesticus/3877.jpg,-1
Passer domesticus,6,Passer domesticus/3878.jpg,-1
Passer domesticus,6,Passer domesticus/3879.jpg,-1
Passer domesticus,6,Passer domesticus/3880.jpg,-1
Passer domesticus,6,Passer domesticus/3881.jpg,-1
Passer domesticus,6,Passer domesticus/3882.jpg,-1
Passer domesticus,6,Passer domesticus/3883.jpg,-1
Passer domesticus,6,Passer domesticus/3884.jpg,-1
Passer domesticus,6,Passer domesticus/3885.jpg,-1
Passer domesticus,6,Passer domesticus/3886.jpg,-1
Passer domesticus,6,Passer domesticus/3887.jpg,-1
Passer domesticus,6,Passer domesticus/3888.jpg,-1
Passer domesticus,6,Passer domesticus/3889.jpg,-1
Passer domesticus,6,Passer domesticus/3890.jpg,-1
Passer domesticus,6,Passer domesticus/3891.jpg,-1
Passer domesticus,6,Passer domesticus/3892.jpg,-1
Passer domesticus,6,Passer domesticus/3893.jpg,-1
Passer domesticus,6,Passer domesticus/3894.jpg,-1
Passer domesticus,6,Passer domesticus/3895.jpg,-1
Passer domesticus,6,Passer domesticus/3896.jpg,-1
Passer domesticus,6,Passer domesticus/3897.jpg,-1
Passer domesticus,6,Passer domesticus/3898.jpg,-1
Passer domesticus,6,Passer domesticus/3899.jpg,-1
Passer domesticus,6,Passer domesticus/3900.jpg,-1
Passer domesticus,6,Passer domesticus/3901.jpg,-1
Passer domesticus,6,Passer domesticus/3902.jpg,-1
Passer domesticus,6,Passer domesticus/3903.jpg,-1
Passer domesticus,6,Passer domesticus/3904.jpg,-1
Passer domesticus,6,Passer domesticus/3905.jpg,-1
Passer domesticus,6,Passer domesticus/3906.jpg,-1
Passer domesticus,6,Passer domesticus/3907.jpg,-1
Passer domesticus,6,Passer domesticus/3908.jpg,-1
Passer domesticus,6,Passer domesticus/3909.jpg,-1
Passer domesticus,6,Passer domesticus/3910.jpg,-1
Passer domesticus,6,Passer domesticus/3911.jpg,-1
Passer domesticus,6,Passer domesticus/3912.jpg,-1
Passer domesticus,6,Passer domesticus/3913.jpg,-1
Passer domesticus,6,Passer domesticus/3914.jpg,-1
Passer domesticus,6,Passer domesticus/3915.jpg,-1
Passer domesticus,6,Passer domesticus/3916.jpg,-1
Passer domesticus,6,Passer domesticus/3917.jpg,-1
Passer domesticus,6,Passer domesticus/3918.jpg,-1
Passer domesticus,6,Passer domesticus/3919.jpg,-1
Passer domesticus,6,Passer domesticus/3920.jpg,-1
Passer domesticus,6,Passer domesticus/3921.jpg,-1
Passer domesticus,6,Passer domesticus/3922.jpg,-1
Passer domesticus,6,Passer domesticus/3923.jpg,-1
Passer domesticus,6,Passer domesticus/3924.jpg,-1
Passer domesticus,6,Passer domesticus/3925.jpg,-1
Passer domesticus,6,Passer domesticus/3926.jpg,-1
Passer domesticus,6,Passer domesticus/3927.jpg,-1
Passer domesticus,6,Passer domesticus/3928.jpg,-1
Passer domesticus,6,Passer domesticus/3929.jpg,-1
Passer domesticus,6,Passer domesticus/3930.jpg,-1
Passer domesticus,6,Passer domesticus/3931.jpg,-1
Passer domesticus,6,Passer domesticus/3932.jpg,-1
Passer domesticus,6,Passer domesticus/3933.jpg,-1
Passer domesticus,6,Passer domesticus/3934.jpg,-1
Passer domesticus,6,Passer domesticus/3935.jpg,-1
Passer domesticus,6,Passer domesticus/3936.jpg,-1
Passer domesticus,6,Passer domesticus/3937.jpg,-1
Passer domesticus,6,Passer domesticus/3938.jpg,-1
Passer domesticus,6,Passer domesticus/3939.jpg,-1
Passer domesticus,6,Passer domesticus/3940.jpg,-1
Passer domesticus,6,Passer domesticus/3941.jpg,-1
Passer domesticus,6,Passer domesticus/3942.jpg,-1
Passer domesticus,6,Passer domesticus/3943.jpg,-1
Passer domesticus,6,Passer domesticus/3944.jpg,-1
Passer domesticus,6,Passer domesticus/3945.jpg,-1
Passer domesticus,6,Passer domesticus/3946.jpg,-1
Passer domesticus,6,Passer domesticus/3947.jpg,-1
Passer domesticus,6,Passer domesticus/3948.jpg,-1
Passer domesticus,6,Passer domesticus/3949.jpg,-1
Passer domesticus,6,Passer domesticus/3950.jpg,-1
Passer domesticus,6,Passer domesticus/3951.jpg,-1
Passer domesticus,6,Passer domesticus/3952.jpg,-1
Passer domesticus,6,Passer domesticus/3953.jpg,-1
Passer domesticus,6,Passer domesticus/3954.jpg,-1
Passer domesticus,6,Passer domesticus/3955.jpg,-1
Passer domesticus,6,Passer domesticus/3956.jpg,-1
Passer domesticus,6,Passer domesticus/3957.jpg,-1
Passer domesticus,6,Passer domesticus/3958.jpg,-1
Passer domesticus,6,Passer domesticus/3959.jpg,-1
Passer domesticus,6,Passer domesticus/3960.jpg,-1
Passer domesticus,6,Passer domesticus/3961.jpg,-1
Passer domesticus,6,Passer domesticus/3962.jpg,-1
Passer domesticus,6,Passer domesticus/3963.jpg,-1
Passer domesticus,6,Passer domesticus/3964.jpg,-1
Passer domesticus,6,Passer domesticus/3965.jpg,-1
Passer domesticus,6,Passer domesticus/3966.jpg,-1
Passer domesticus,6,Passer domesticus/3967.jpg,-1
Passer domesticus,6,Passer domesticus/3968.jpg,-1
Passer domesticus,6,Passer domesticus/3969.jpg,-1
Passer domesticus,6,Passer domesticus/3970.jpg,-1
Passer domesticus,6,Passer domesticus/3971.jpg,-1
Passer domesticus,6,Passer domesticus/3972.jpg,-1
Passer domesticus,6,Passer domesticus/3973.jpg,-1
Passer domesticus,6,Passer domesticus/3974.jpg,-1
Passer domesticus,6,Passer domesticus/3975.jpg,-1
Passer domesticus,6,Passer domesticus/3976.jpg,-1
Passer domesticus,6,Passer domesticus/3977.jpg,-1
Passer domesticus,6,Passer domesticus/3978.jpg,-1
Passer domesticus,6,Passer domesticus/3979.jpg,-1
Passer domesticus,6,Passer domesticus/3980.jpg,-1
Passer domesticus,6,Passer domesticus/3981.jpg,-1
Passer domesticus,6,Passer domesticus/3982.jpg,-1
Passer domesticus,6,Passer domesticus/3983.jpg,-1
Passer domesticus,6,Passer domesticus/3984.jpg,-1
Passer domesticus,6,Passer domesticus/3985.jpg,-1
Passer domesticus,6,Passer domesticus/3986.jpg,-1
Passer domesticus,6,Passer domesticus/3987.jpg,-1
Passer domesticus,6,Passer domesticus/3988.jpg,-1
Passer domesticus,6,Passer domesticus/3989.jpg,-1
Passer domesticus,6,Passer domesticus/3990.jpg,-1
Passer domesticus,6,Passer domesticus/3991.jpg,-1
Passer domesticus,6,Passer domesticus/3992.jpg,-1
Passer domesticus,6,Passer domesticus/3993.jpg,-1
Passer domesticus,6,Passer domesticus/3994.jpg,-1
Passer domesticus,6,Passer domesticus/3995.jpg,-1
Passer domesticus,6,Passer domesticus/3996.jpg,-1
Passer domesticus,6,Passer domesticus/3997.jpg,-1
Passer domesticus,6,Passer domesticus/3998.jpg,-1
Passer domesticus,6,Passer domesticus/3999.jpg,-1
Passer domesticus,6,Passer domesticus/4000.jpg,-1
Passer domesticus,6,Passer domesticus/4001.jpg,-1
Passer domesticus,6,Passer domesticus/4002.jpg,-1
Passer domesticus,6,Passer domesticus/4003.jpg,-1
Passer domesticus,6,Passer domesticus/4004.jpg,-1
Passer domesticus,6,Passer domesticus/4005.jpg,-1
Passer domesticus,6,Passer domesticus/4006.jpg,-1
Passer domesticus,6,Passer domesticus/4007.jpg,-1
Passer domesticus,6,Passer domesticus/4008.jpg,-1
Passer domesticus,6,Passer domesticus/4009.jpg,-1
Passer domesticus,6,Passer domesticus/4010.jpg,-1
Passer domesticus,6,Passer domesticus/4011.jpg,-1
Passer domesticus,6,Passer domesticus/4012.jpg,-1
Passer domesticus,6,Passer domesticus/4013.jpg,-1
Passer domesticus,6,Passer domesticus/4014.jpg,-1
Passer domesticus,6,Passer domesticus/4015.jpg,-1
Passer domesticus,6,Passer domesticus/4016.jpg,-1
Passer domesticus,6,Passer domesticus/4017.jpg,-1
Passer domesticus,6,Passer domesticus/4018.jpg,-1
Passer domesticus,6,Passer domesticus/4019.jpg,-1
Passer domesticus,6,Passer domesticus/4020.jpg,-1
Passer domesticus,6,Passer domesticus/4021.jpg,-1
Passer domesticus,6,Passer domesticus/4022.jpg,-1
Passer domesticus,6,Passer domesticus/4023.jpg,-1
Passer domesticus,6,Passer domesticus/4024.jpg,-1
Passer domesticus,6,Passer domesticus/4025.jpg,-1
Passer domesticus,6,Passer domesticus/4026.jpg,-1
Passer domesticus,6,Passer domesticus/4027.jpg,-1
Passer domesticus,6,Passer domesticus/4028.jpg,-1
Passer domesticus,6,Passer domesticus/4029.jpg,-1
Passer domesticus,6,Passer domesticus/4030.jpg,-1
Passer domesticus,6,Passer domesticus/4031.jpg,-1
Passer domesticus,6,Passer domesticus/4032.jpg,-1
Passer domesticus,6,Passer domesticus/4033.jpg,-1
Passer domesticus,6,Passer domesticus/4034.jpg,-1
Passer domesticus,6,Passer domesticus/4035.jpg,-1
Passer domesticus,6,Passer domesticus/4036.jpg,-1
Passer domesticus,6,Passer domesticus/4037.jpg,-1
Passer domesticus,6,Passer domesticus/4038.jpg,-1
Passer domesticus,6,Passer domesticus/4039.jpg,-1
Passer domesticus,6,Passer domesticus/4040.jpg,-1
Passer domesticus,6,Passer domesticus/4041.jpg,-1
Passer domesticus,6,Passer domesticus/4042.jpg,-1
Passer domesticus,6,Passer domesticus/4043.jpg,-1
Passer domesticus,6,Passer domesticus/4044.jpg,-1
Passer domesticus,6,Passer domesticus/4045.jpg,-1
Passer domesticus,6,Passer domesticus/4046.jpg,-1
Passer domesticus,6,Passer domesticus/4047.jpg,-1
Passer domesticus,6,Passer domesticus/4048.jpg,-1
Passer domesticus,6,Passer domesticus/4049.jpg,-1
Passer domesticus,6,Passer domesticus/4050.jpg,-1
Passer domesticus,6,Passer domesticus/4051.jpg,-1
Passer domesticus,6,Passer domesticus/4052.jpg,-1
Passer domesticus,6,Passer domesticus/4053.jpg,-1
Passer domesticus,6,Passer domesticus/4054.jpg,-1
Passer domesticus,6,Passer domesticus/4055.jpg,-1
Passer domesticus,6,Passer domesticus/4056.jpg,-1
Passer domesticus,6,Passer domesticus/4057.jpg,-1
Passer domesticus,6,Passer domesticus/4058.jpg,-1
Passer domesticus,6,Passer domesticus/4059.jpg,-1
Passer domesticus,6,Passer domesticus/4060.jpg,-1
Passer domesticus,6,Passer domesticus/4061.jpg,-1
Passer domesticus,6,Passer domesticus/4062.jpg,-1
Passer domesticus,6,Passer domesticus/4063.jpg,-1
Passer domesticus,6,Passer domesticus/4064.jpg,-1
Passer domesticus,6,Passer domesticus/4065.jpg,-1
Passer domesticus,6,Passer domesticus/4066.jpg,-1
Passer domesticus,6,Passer domesticus/4067.jpg,-1
Passer domesticus,6,Passer domesticus/4068.jpg,-1
Passer domesticus,6,Passer domesticus/4069.jpg,-1
Passer domesticus,6,Passer domesticus/4070.jpg,-1
Passer domesticus,6,Passer domesticus/4071.jpg,-1
Passer domesticus,6,Passer domesticus/4072.jpg,-1
Passer domesticus,6,Passer domesticus/4073.jpg,-1
Passer domesticus,6,Passer domesticus/4074.jpg,-1
Passer domesticus,6,Passer domesticus/4075.jpg,-1
Passer domesticus,6,Passer domesticus/4076.jpg,-1
Passer domesticus,6,Passer domesticus/4077.jpg,-1
Passer domesticus,6,Passer domesticus/4078.jpg,-1
Passer domesticus,6,Passer domesticus/4079.jpg,-1
Passer domesticus,6,Passer domesticus/4080.jpg,-1
Passer domesticus,6,Passer domesticus/4081.jpg,-1
Passer domesticus,6,Passer domesticus/4082.jpg,-1
Passer domesticus,6,Passer domesticus/4083.jpg,-1
Passer domesticus,6,Passer domesticus/4084.jpg,-1
Passer domesticus,6,Passer domesticus/4085.jpg,-1
Passer domesticus,6,Passer domesticus/4086.jpg,-1
Passer domesticus,6,Passer domesticus/4087.jpg,-1
Passer domesticus,6,Passer domesticus/4088.jpg,-1
Passer domesticus,6,Passer domesticus/4089.jpg,-1
Passer domesticus,6,Passer domesticus/4090.jpg,-1
Passer domesticus,6,Passer domesticus/4091.jpg,-1
Passer domesticus,6,Passer domesticus/4092.jpg,-1
Passer domesticus,6,Passer domesticus/4093.jpg,-1
Passer domesticus,6,Passer domesticus/4094.jpg,-1
Passer domesticus,6,Passer domesticus/4095.jpg,-1
Passer domesticus,6,Passer domesticus/4096.jpg,-1
Passer domesticus,6,Passer domesticus/4097.jpg,-1
Passer domesticus,6,Passer domesticus/4098.jpg,-1
Passer domesticus,6,Passer domesticus/4099.jpg,-1
Passer domesticus,6,Passer domesticus/4100.jpg,-1
Passer domesticus,6,Passer domesticus/4101.jpg,-1
Passer domesticus,6,Passer domesticus/4102.jpg,-1
Passer domesticus,6,Passer domesticus/4103.jpg,-1
Passer domesticus,6,Passer domesticus/4104.jpg,-1
Passer domesticus,6,Passer domesticus/4105.jpg,-1
Passer domesticus,6,Passer domesticus/4106.jpg,-1
Passer domesticus,6,Passer domesticus/4107.jpg,-1
Passer domesticus,6,Passer domesticus/4108.jpg,-1
Passer domesticus,6,Passer domesticus/4109.jpg,-1
Passer domesticus,6,Passer domesticus/4110.jpg,-1
Passer domesticus,6,Passer domesticus/4111.jpg,-1
Passer domesticus,6,Passer domesticus/4112.jpg,-1
Passer domesticus,6,Passer domesticus/4113.jpg,-1
Passer domesticus,6,Passer domesticus/4114.jpg,-1
Passer domesticus,6,Passer domesticus/4115.jpg,-1
Passer domesticus,6,Passer domesticus/4116.jpg,-1
Passer domesticus,6,Passer domesticus/4117.jpg,-1
Passer domesticus,6,Passer domesticus/4118.jpg,-1
Passer domesticus,6,Passer domesticus/4119.jpg,-1
