filepath,label_idx,species,split,fold
full_image_dataset/Passer_domesticus/Passer_domesticus_16.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_482.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_276.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_80.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_198.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_433.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_81.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_290.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_486.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_313.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_331.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_238.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_274.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_114.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_342.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_394.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_512.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_479.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_33.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_281.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_523.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_557.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_582.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_191.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_484.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_113.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_69.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_32.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_542.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_556.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_248.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_47.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_448.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_184.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_415.png,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_329.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_533.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_99.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_116.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_20.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_83.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_133.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_588.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_127.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_564.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_255.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_210.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_316.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_492.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_156.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_67.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_211.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_550.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_571.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_531.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_247.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_45.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_532.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_149.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_578.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_455.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_37.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_132.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_2.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_27.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_407.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_573.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_172.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_165.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_155.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_259.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_423.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_61.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_495.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_213.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_311.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_430.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_416.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_177.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_459.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_292.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_204.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_574.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_355.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_476.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_97.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_468.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_256.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_10.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_124.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_192.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_117.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_240.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_5.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_378.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_365.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_547.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_469.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_472.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_428.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_163.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_64.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_306.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_205.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_180.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_241.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_583.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_109.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_260.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_500.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_280.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_233.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_520.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_576.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_333.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_325.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_23.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_128.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_303.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_70.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_376.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_166.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_185.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_161.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_496.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_453.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_112.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_391.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_223.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_253.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_296.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_427.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_119.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_320.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_17.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_442.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_15.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_487.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_434.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_499.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_560.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_398.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_110.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_270.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_199.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_224.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_203.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_580.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_151.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_90.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_304.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_348.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_236.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_272.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_384.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_590.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_481.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_462.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_89.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_59.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_201.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_286.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_327.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_456.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_176.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_144.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_94.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_351.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_454.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_170.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_129.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_278.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_538.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_227.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_555.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_283.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_558.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_216.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_321.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_467.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_463.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_181.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_452.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_50.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_489.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_302.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_401.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_473.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_451.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_126.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_221.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_188.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_214.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_318.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_86.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_443.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_175.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_209.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_562.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_551.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_356.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_549.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_529.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_474.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_44.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_189.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_337.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_154.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_483.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_450.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_11.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_553.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_249.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_167.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_137.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_471.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_187.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_263.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_6.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_572.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_466.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_475.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_335.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_140.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_461.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_53.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_419.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_422.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_364.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_287.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_536.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_535.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_254.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_389.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_497.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_352.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_435.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_60.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_379.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_220.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_193.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_317.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_26.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_516.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_122.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_414.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_395.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_103.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_282.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_261.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_569.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_171.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_425.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_264.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_589.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_577.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_314.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_136.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_85.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_518.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_200.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_206.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_197.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_543.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_362.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_408.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_3.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_95.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_293.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_546.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_596.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_527.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_383.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_507.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_57.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_145.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_25.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_566.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_183.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_164.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_8.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_207.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_344.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_125.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_142.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_598.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_568.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_458.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_43.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_39.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_504.jpg,6,Passer domesticus,test,-1
full_image_dataset/Passer_domesticus/Passer_domesticus_429.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_212.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_340.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_436.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_380.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_357.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_148.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_563.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_530.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_508.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_106.jpg,6,Passer domesticus,train,4
full_image_dataset/Passer_domesticus/Passer_domesticus_157.jpg,6,Passer domesticus,train,4
